entropy,energy,hybrid,mc_dropout,ensemble
0.0055037336,-26.420732,-13.207614,0.0034605293,0.017347109
0.0059693544,-30.93323,-15.46363,0.016257733,0.020166283
0.009295856,-25.672626,-12.831665,0.15789731,0.10671519
0.040648893,-21.394817,-10.677084,0.16108015,0.06713668
0.0501755,-22.131824,-11.040825,0.042258326,0.17474774
0.011477111,-25.995977,-12.99225,0.050640177,0.060440376
0.015427341,-25.457918,-12.721246,0.08074759,0.049043912
0.023786064,-26.707888,-13.342051,0.088677265,0.090824895
0.004686402,-22.935541,-11.465427,0.060026653,0.0667626
0.005250218,-27.816252,-13.9055,0.08809406,0.06181387
0.085411385,-22.812107,-11.363348,0.043590788,0.15528744
0.005110009,-26.17273,-13.08381,0.09062722,0.08986712
0.002607812,-24.140247,-12.06882,0.07320933,0.050526187
0.044995364,-27.709978,-13.832491,0.07589814,0.06545954
0.030839372,-17.888437,-8.928799,0.038488887,0.0401581
0.029133607,-24.847553,-12.40921,0.13892886,0.08842845
0.06607301,-19.236654,-9.585291,0.12385212,0.06319914
0.08179647,-20.495743,-10.206973,0.07752874,0.09987133
0.0032863545,-27.916544,-13.956629,0.058156647,0.056503557
0.05613455,-24.872377,-12.408121,0.13297617,0.064008296
0.041193374,-27.06358,-13.511193,0.023485644,0.02126231
0.0105868755,-25.817331,-12.903372,0.008607805,0.05180847
0.05609917,-25.487331,-12.715616,0.040175863,0.13911656
0.016230462,-28.471165,-14.227468,0.012107158,0.06169694
0.07979683,-22.40942,-11.164811,0.092159905,0.16394421
0.04779389,-18.58956,-9.270883,0.11246089,0.08130306
0.056675144,-15.8739195,-7.9086223,0.1440112,0.11640719
0.0026384545,-30.218426,-15.107894,0.060253926,0.0887096
0.03683837,-16.594358,-8.27876,0.06275469,0.054322936
0.0031295859,-22.026236,-11.011553,0.047133766,0.05805116
0.050195713,-29.741535,-14.84567,0.039536703,0.034694936
0.0001802284,-27.955536,-13.977678,0.0022363707,0.01530565
0.02722349,-22.812708,-11.392742,0.08819708,0.056354363
0.057954863,-19.197067,-9.569556,0.042320736,0.075460635
0.048639286,-27.055054,-13.503207,0.06475019,0.053402003
0.08388789,-25.13597,-12.526041,0.15185808,0.13803965
0.0033940054,-33.370018,-16.683311,0.013655135,0.0370758
0.01093845,-23.424543,-11.706802,0.114814654,0.052468855
0.09524444,-22.82097,-11.362863,0.123805605,0.17528799
0.03370829,-22.913176,-11.4397335,0.10063478,0.06525408
0.01759248,-23.927643,-11.955025,0.032058135,0.013224324
0.018434662,-21.598038,-10.789802,0.19807129,0.1444104
0.011628654,-23.266512,-11.627441,0.075776696,0.044785228
0.0006610186,-30.87344,-15.436389,0.14125109,0.09337836
0.035949454,-35.051918,-17.507984,0.054343894,0.024430063
0.0092858635,-21.157446,-10.57408,0.010504942,0.101527385
0.05955509,-19.468565,-9.704505,0.040175032,0.037858173
0.0019077328,-28.666853,-14.332473,0.06189303,0.056690376
0.04509078,-25.412176,-12.683542,0.11776589,0.06725281
0.0018211599,-26.106499,-13.052339,0.130162,0.05120619
0.056723747,-21.51554,-10.729407,0.15240803,0.09936098
5.276001e-05,-29.560236,-14.780091,0.0014727741,0.053671613
0.0025338144,-29.998966,-14.998217,0.002133603,0.044808943
0.03940106,-27.564302,-13.76245,0.030859545,0.08297664
0.03179715,-21.7499,-10.859052,0.139974,0.072519794
0.003935949,-26.496101,-13.246082,0.1076507,0.08819041
0.06185271,-20.44527,-10.191709,0.1621512,0.15596265
0.00017777055,-32.690426,-16.345123,0.01591325,0.023659574
0.0036207663,-21.544401,-10.7703905,0.055137824,0.14031784
0.02064238,-21.426174,-10.702765,0.020080576,0.027034016
0.014949154,-22.21436,-11.099705,0.1041163,0.13870671
0.0391905,-28.698835,-14.329823,0.03807108,0.14452434
7.55148e-05,-40.719925,-20.359924,0.0148509415,0.004982296
0.038678627,-12.897321,-6.4293213,0.07103391,0.13618004
0.0044878395,-24.860197,-12.427855,0.036347225,0.03410257
0.035504937,-21.104877,-10.534686,0.08314978,0.08835684
0.05499892,-25.077532,-12.511267,0.1038819,0.08993877
0.020281915,-25.613403,-12.79656,0.07615248,0.091495685
0.054608203,-21.511919,-10.728656,0.06033792,0.105302624
0.06251864,-20.577206,-10.257343,0.12202616,0.11888281
0.0013373155,-26.785223,-13.391943,0.004411679,0.009645365
0.0731736,-19.248074,-9.58745,0.0784827,0.059923064
0.001391507,-24.452515,-12.225561,0.10335253,0.06980336
0.06943772,-22.978624,-11.454594,0.050462965,0.1488152
0.08094604,-24.746065,-12.33256,0.14343527,0.11551976
0.038491745,-20.033302,-9.997405,0.10672971,0.13020065
0.09433624,-24.212622,-12.059143,0.05009917,0.12698393
0.045676198,-20.984596,-10.4694605,0.055322386,0.057195283
0.021268679,-17.486664,-8.7326975,0.023162983,0.11408598
0.036534004,-22.349165,-11.156316,0.052327875,0.1567552
0.03214484,-24.550589,-12.259222,0.074083924,0.17093459
0.082459114,-20.584494,-10.251018,0.062219135,0.090573005
0.059353203,-28.69062,-14.315634,0.20111635,0.18887535
0.026893463,-22.708118,-11.340612,0.104636565,0.07593644
0.030192917,-26.678263,-13.324035,0.043254748,0.02648458
0.0011176909,-32.632736,-16.31581,0.058415152,0.059138123
0.0048747147,-30.91754,-15.456332,0.028189734,0.0087810885
0.064767845,-25.358585,-12.646909,0.069574915,0.08897044
0.07200584,-15.098647,-7.5133204,0.065120906,0.08944265
0.007821836,-19.599287,-9.7957325,0.017762905,0.10027044
0.056994066,-20.728004,-10.3355055,0.044408455,0.06666981
0.004802552,-18.833961,-9.414579,0.12410925,0.09501867
0.07713025,-20.81747,-10.370171,0.11660841,0.08851113
0.101323396,-22.210417,-11.054546,0.108280376,0.095565535
0.028239254,-20.861723,-10.416741,0.008186913,0.027792655
0.033147354,-26.609034,-13.287943,0.15154986,0.076800376
0.031015772,-19.19126,-9.580122,0.060189564,0.109203614
0.03401409,-21.33982,-10.652904,0.11588305,0.12697716
0.037135094,-24.328644,-12.145755,0.10436913,0.0270737
0.014139106,-19.957699,-9.97178,0.03146618,0.06628791
0.04290403,-23.921978,-11.939537,0.036217567,0.12883058
0.00042940368,-37.51383,-18.756699,0.051971413,0.070235595
0.0017324524,-27.11761,-13.55794,0.004385123,0.035980806
0.031115273,-29.80569,-14.887288,0.053610735,0.0433327
0.031599447,-22.541471,-11.254936,0.12392701,0.0455418
0.0887455,-24.505161,-12.208208,0.102770895,0.080789804
0.0071321614,-23.010397,-11.501633,0.055587303,0.037792053
0.003944832,-28.333544,-14.1648,0.07584547,0.052351847
0.006847333,-23.420958,-11.707055,0.036958884,0.04493634
0.0024783963,-24.995901,-12.496712,0.105233856,0.10738125
0.12584595,-17.818356,-8.846254,0.11410178,0.1245626
0.010508148,-25.18026,-12.584876,0.008934592,0.015122846
0.05262101,-23.605272,-11.776325,0.04831474,0.034173913
0.045925207,-30.048002,-15.001039,0.11815518,0.07364178
0.012266989,-25.575834,-12.781784,0.041355427,0.095139645
0.0016188282,-34.725,-17.36169,0.022333775,0.029651066
0.046386853,-24.488571,-12.221092,0.057290465,0.079563454
0.00027861772,-42.93456,-21.46714,0.006746263,0.03685005
0.07033422,-26.380894,-13.15528,0.23955719,0.15919775
0.0017850306,-25.991224,-12.9947195,0.061221063,0.06140157
0.0031375827,-23.262291,-11.629577,0.04379799,0.05692271
0.06997029,-22.14883,-11.03943,0.05572076,0.12095345
0.014528955,-20.624653,-10.305062,0.14641547,0.09401994
0.030668836,-29.044851,-14.5070915,0.06525259,0.058184303
0.03432111,-24.07018,-12.01793,0.042900123,0.11044994
0.034578867,-25.74173,-12.853576,0.09281447,0.14681044
0.0039623287,-22.118832,-11.057435,0.04224928,0.08583899
0.025745267,-23.33975,-11.657002,0.07633993,0.09747798
0.0023327405,-29.875223,-14.936445,0.038207106,0.07204804
0.005343495,-22.1306,-11.062628,0.20349361,0.16958763
0.0146837635,-33.14193,-16.563623,0.016635045,0.050553385
0.06442463,-28.25297,-14.094273,0.109219655,0.08107679
0.018980946,-17.306412,-8.643716,0.050011296,0.05671979
0.0027513313,-21.10028,-10.548765,0.080476746,0.10400739
0.07832122,-35.715313,-17.818497,0.09426593,0.06253909
0.0012311715,-24.890846,-12.444808,0.07575073,0.11684678
0.02657275,-24.469568,-12.221498,0.031008666,0.035092447
0.011555026,-24.832966,-12.410706,0.10980064,0.13834368
0.0012526218,-23.644999,-11.821873,0.0018472349,0.041711055
0.10672792,-21.439112,-10.666192,0.20882839,0.17675723
0.03183646,-27.547,-13.757583,0.20789514,0.09631137
0.0016130165,-32.83099,-16.414688,0.056220822,0.026905585
0.084634684,-24.756643,-12.336004,0.23112908,0.15061316
0.028348165,-20.618294,-10.294972,0.06401681,0.08984253
0.08390352,-22.325756,-11.120926,0.15668856,0.14249656
0.045507748,-22.456034,-11.205263,0.18136607,0.10117664
0.034775898,-22.489513,-11.227368,0.022954887,0.06070141
0.032935154,-15.388497,-7.677781,0.078923896,0.023842927
0.06408312,-25.913692,-12.924805,0.060520895,0.14518198
0.028709758,-22.690388,-11.330839,0.046999183,0.040132355
0.011393381,-36.310055,-18.14933,0.046464495,0.031415757
0.00048309597,-19.363932,-9.681725,0.057816446,0.02636463
0.05415852,-20.942678,-10.44426,0.16486123,0.075788334
0.018901765,-22.215664,-11.098381,0.12535965,0.08974933
0.09973033,-29.534668,-14.717469,0.102197506,0.050621994
0.016520455,-19.11623,-9.549855,0.033758245,0.06549718
0.052488815,-22.553946,-11.250729,0.051557127,0.13665372
0.026963303,-22.82136,-11.397198,0.10713438,0.03614085
0.051767774,-21.295132,-10.621682,0.056976814,0.07546453
0.04937947,-24.390192,-12.170406,0.029171798,0.023820277
0.018676054,-23.994352,-11.987838,0.06922551,0.16574857
0.0075619165,-28.311695,-14.152066,0.08637648,0.053564224
0.04442014,-31.854816,-15.905198,0.019829908,0.06241236
0.016772013,-30.308403,-15.145816,0.10789038,0.11894865
0.06826242,-24.559322,-12.24553,0.22283678,0.10985033
0.005009179,-21.674221,-10.834606,0.019991793,0.05643559
0.07673957,-20.12589,-10.024575,0.0926057,0.14434227
0.064376436,-28.312883,-14.124253,0.09710469,0.058710612
0.035024457,-23.565321,-11.765148,0.053518128,0.027882138
0.046937127,-23.316168,-11.634615,0.07448916,0.060894117
9.129552e-05,-31.380764,-15.690336,6.501358e-05,0.010429616
0.03749419,-19.683044,-9.822775,0.0947,0.089260414
5.562782e-05,-31.47456,-15.737252,0.011308355,0.010357907
0.053322103,-23.389885,-11.668282,0.07725185,0.18808013
0.05062378,-20.096022,-10.022699,0.022282133,0.088264965
0.07536964,-20.407116,-10.165874,0.041589003,0.02096295
0.017252298,-24.316267,-12.1495075,0.031020353,0.03911475
0.021004565,-24.32621,-12.152603,0.06752969,0.05732004
0.0005741141,-26.43494,-13.217183,0.012366339,0.077541076
0.0046909475,-29.252802,-14.624056,0.047643222,0.03372728
0.03040586,-24.796131,-12.382863,0.10910189,0.08366492
0.02561584,-25.127052,-12.550718,0.10017412,0.035792906
0.034452155,-23.31292,-11.639234,0.020909885,0.106564455
0.017062534,-29.001865,-14.492401,0.024734814,0.040846493
0.06288734,-20.752699,-10.344906,0.15039983,0.07742491
0.042174406,-20.96265,-10.4602375,0.12031347,0.074325345
0.00432553,-20.868227,-10.431951,0.10530721,0.067964636
0.045219954,-23.605131,-11.779956,0.06619331,0.053834427
0.014015865,-24.730965,-12.358475,0.1336008,0.053469464
0.00013005847,-29.478283,-14.739077,0.03182269,0.051730398
0.098073885,-23.385273,-11.6435995,0.061740078,0.059089635
0.05427869,-19.618814,-9.782268,0.045086637,0.0592668
0.05940027,-18.397482,-9.169041,0.14715716,0.058700316
0.046357885,-26.554354,-13.253998,0.055903167,0.10305659
0.0072129387,-19.994532,-9.993659,0.15499483,0.09707404
0.041281343,-25.328598,-12.643659,0.10506927,0.07319067
0.034441166,-25.644457,-12.805008,0.1212682,0.07701276
0.042475633,-21.40877,-10.683147,0.10810057,0.06330714
0.071307376,-28.140911,-14.0348015,0.07132807,0.016234659
0.0124799125,-26.474077,-13.230799,0.14827783,0.075798154
0.00018318002,-32.537563,-16.26869,0.0006161739,0.055878326
2.2791912e-05,-41.796165,-20.898071,0.00010542103,0.04532888
0.07384602,-19.56847,-9.747312,0.16146703,0.07134907
0.08984052,-23.692385,-11.801272,0.09621622,0.05045525
0.06364964,-21.92702,-10.9316845,0.07140696,0.10756406
0.020471025,-40.881355,-20.430443,0.055411857,0.048928674
0.052408822,-23.947664,-11.947628,0.1203372,0.17580023
0.03552404,-24.116903,-12.040689,0.05114521,0.07920895
0.0026170628,-25.72715,-12.862267,0.012089102,0.02369483
0.017832361,-25.417736,-12.699952,0.0402507,0.055208288
0.008076365,-32.144356,-16.06814,0.0737726,0.03260618
0.009210862,-21.248838,-10.619814,0.034915112,0.017522005
0.06443831,-28.68823,-14.311896,0.052069653,0.08636545
0.0011555094,-32.738937,-16.36889,0.023969045,0.02202877
0.062221155,-22.95409,-11.445934,0.024412563,0.15904456
0.039920516,-23.671535,-11.815807,0.1142268,0.049468264
0.035103697,-25.467485,-12.716191,0.06186056,0.082783535
0.033008624,-23.363596,-11.665294,0.030654714,0.058742363
0.05083377,-29.487669,-14.718417,0.0695987,0.06667011
0.098620705,-19.96952,-9.93545,0.13067551,0.12111278
0.045286614,-24.85758,-12.406147,0.042897154,0.068645865
0.031075196,-25.381992,-12.675459,0.09801784,0.06014313
0.0032572865,-20.799635,-10.398189,0.042724058,0.03199803
0.05859441,-29.04816,-14.494783,0.08808084,0.09291942
0.07328139,-29.662886,-14.794802,0.1442004,0.15542406
0.09904993,-28.616934,-14.258942,0.12153099,0.08030853
0.03022809,-20.602259,-10.2860155,0.041469235,0.027269807
0.0552048,-33.139736,-16.542265,0.07988815,0.08874415
0.024422128,-26.32644,-13.15101,0.11043639,0.13867827
0.08013692,-21.815674,-10.867768,0.21015206,0.119419515
0.0042769997,-21.629696,-10.81271,0.017331019,0.048592754
0.04200019,-21.204184,-10.581092,0.04109531,0.05988683
0.01608645,-24.614328,-12.299121,0.08433,0.12243177
0.036406897,-24.820457,-12.392025,0.09275935,0.16597363
0.030237885,-26.24066,-13.105211,0.012177126,0.081343465
0.0007207828,-27.213974,-13.6066265,0.018485298,0.046974447
0.086344995,-24.68954,-12.301598,0.1496448,0.077993564
0.0014597344,-17.702513,-8.850527,0.057413496,0.059051856
0.005770567,-24.509193,-12.251712,0.03805071,0.029654521
0.012459127,-25.54795,-12.767746,0.014409203,0.050493974
0.014573173,-27.612272,-13.798849,0.07993804,0.03433193
0.009079424,-36.052616,-18.021769,0.016946245,0.010165094
0.07113402,-38.703445,-19.316156,0.09552212,0.14863594
0.008395062,-30.660378,-15.325992,0.09008184,0.07880946
0.04634001,-24.35603,-12.154844,0.090675965,0.06068795
0.035081696,-28.076662,-14.02079,0.07581009,0.039270695
0.0067537664,-23.409405,-11.701325,0.0199436,0.01746852
0.071680754,-22.711222,-11.319771,0.054696947,0.2017339
0.0014317724,-28.032457,-14.015512,0.07461524,0.03258408
0.00032250324,-23.82408,-11.911879,0.00773933,0.0073643704
0.06393725,-20.479357,-10.207709,0.0675722,0.16728517
0.016578233,-22.79244,-11.387931,0.07288971,0.08708788
0.0017919682,-25.237167,-12.617687,0.046101496,0.04796507
0.06225689,-19.28157,-9.609656,0.048455313,0.066525295
0.054364536,-29.39751,-14.671573,0.0326019,0.0384493
0.059555285,-23.10192,-11.521182,0.023463422,0.067648165
0.053803552,-21.95791,-10.952053,0.16033983,0.13275276
0.05031984,-23.968882,-11.959281,0.080771744,0.034126297
0.003260773,-24.255999,-12.1263685,0.020675763,0.078793466
0.034505375,-22.394196,-11.179845,0.10411136,0.09111829
0.04923856,-25.803371,-12.877067,0.018955976,0.045226995
0.013954227,-33.193893,-16.58997,0.0974875,0.089603454
0.098747715,-20.297686,-10.099469,0.075716175,0.098088674
0.020490194,-22.510998,-11.245254,0.093320265,0.08213853
0.0054598046,-24.286673,-12.140606,0.04413991,0.080310695
0.06725758,-26.958475,-13.445609,0.13070522,0.118079856
0.0014474145,-25.29058,-12.644567,0.11900569,0.088972285
0.039717853,-23.271214,-11.615747,0.11537316,0.078212485
0.009922682,-22.841183,-11.41563,0.09217782,0.093483046
0.08169881,-33.060402,-16.489351,0.15830502,0.114645645
0.018523991,-34.198902,-17.090189,0.0057901954,0.14645252
0.039966963,-22.901577,-11.430805,0.12658739,0.07221328
0.041138243,-29.071514,-14.515188,0.071347676,0.086981736
0.03905152,-19.52987,-9.745409,0.0853302,0.100920685
0.025528338,-23.477762,-11.726117,0.07406931,0.13077947
0.020763515,-25.763704,-12.87147,0.037157018,0.039213404
0.025023306,-22.989323,-11.48215,0.07138514,0.07367727
0.06246868,-35.682114,-17.809822,0.024298528,0.08435449
0.0063188816,-19.606771,-9.800226,0.19390859,0.11873246
0.04419307,-16.210032,-8.082919,0.045999575,0.029874256
0.00609819,-29.011244,-14.502573,0.09984379,0.09300141
0.052055735,-21.244816,-10.59638,0.036147088,0.029133849
0.0017868656,-25.772827,-12.88552,0.0946048,0.06842565
0.0017477383,-24.78,-12.389127,0.0061625196,0.006390237
0.022041805,-16.787592,-8.382775,0.16312782,0.12369257
0.04344826,-27.675629,-13.816091,0.094808675,0.10208179
0.008171993,-31.040201,-15.516015,0.03905427,0.06285835
0.007229459,-23.93894,-11.965856,0.08069507,0.15630226
0.00013456139,-28.37546,-14.187662,0.004537727,0.065266974
0.00011683285,-31.56429,-15.782086,0.06514292,0.030834042
0.05611301,-35.989655,-17.96677,0.052961897,0.15461242
0.05797588,-28.99686,-14.469442,0.177285,0.11031972
0.018689062,-26.436333,-13.208822,0.07244541,0.102148436
0.038837515,-25.197542,-12.579352,0.11887999,0.118804574
0.07847084,-22.686588,-11.304059,0.2114864,0.1828693
0.032238834,-27.793753,-13.880757,0.08033327,0.06271433
0.0039381497,-23.692907,-11.844484,0.038352527,0.048637353
0.05208553,-27.352228,-13.650071,0.081017174,0.087541796
0.051063165,-19.531878,-9.740407,0.081169344,0.10517444
0.034180965,-21.693933,-10.829876,0.083186075,0.17215274
0.040496152,-20.363892,-10.161697,0.01371802,0.013820027
0.03642779,-24.537338,-12.250455,0.019782377,0.04336832
0.005877341,-21.02433,-10.509227,0.03867061,0.103229605
0.035522684,-22.777208,-11.370843,0.06978929,0.16464011
4.152391e-05,-26.99838,-13.499169,0.05206203,0.031026222
0.0009059309,-23.193022,-11.596058,0.06963785,0.042522423
0.022913935,-26.99367,-13.485377,0.16618423,0.11585487
0.026213402,-29.993902,-14.983845,0.027399879,0.11283466
0.059379082,-22.424587,-11.182604,0.015487157,0.06514024
0.0076863524,-27.580057,-13.786185,0.013624672,0.055549547
0.0021180478,-40.18992,-20.0939,0.08545462,0.07689448
0.06793239,-24.562708,-12.247388,0.14908479,0.20252053
0.0043195966,-36.655106,-18.325394,0.049014673,0.041462924
0.06464083,-20.374825,-10.155092,0.02002949,0.07467949
0.05006305,-19.636219,-9.793078,0.06667157,0.073058
0.016165813,-28.715092,-14.3494625,0.06336139,0.038359053
0.00086092844,-25.464848,-12.731994,0.07794744,0.0856399
0.019782461,-23.99435,-11.987284,0.14305289,0.122795664
0.01670757,-24.32297,-12.153131,0.14850716,0.08161823
0.05217152,-21.679728,-10.813778,0.20646317,0.12073654
0.006930154,-25.721878,-12.857474,0.007295863,0.023071226
0.08802987,-24.572897,-12.242434,0.23167853,0.1650853
0.07692301,-22.513771,-11.218424,0.11607811,0.08126597
