entropy,energy,hybrid,mc_dropout,ensemble
0.033309292,19.434853,9.734081,0.04495267,0.05526368
0.07839926,19.135433,9.606916,0.0734148,0.06309286
0.0017506497,25.045662,12.523706,0.0031785646,0.033476926
0.04554675,18.487799,9.266673,0.07898019,0.09733496
0.106662646,19.956417,10.03154,0.10656417,0.16618267
0.048717212,14.746204,7.397461,0.07563009,0.053845722
0.101624176,26.339653,13.220638,0.14300895,0.08120074
0.025243944,12.366677,6.1959605,0.03704836,0.05810364
0.008318616,30.204893,15.106606,0.017599756,0.054680802
0.10669477,18.055357,9.081026,0.11289466,0.14977773
0.0011107678,25.307053,12.654081,0.004701874,0.0032764792
0.18702583,14.489983,7.3385043,0.17078695,0.18212762
0.04623295,23.966658,12.006445,0.030174423,0.04077661
0.007772071,15.975699,7.991736,0.024122344,0.08433376
0.04138516,16.179977,8.110682,0.06985022,0.12416643
0.06151536,15.236011,7.648763,0.08177079,0.0815645
0.07511547,33.142403,16.608759,0.09384128,0.16500619
0.09016116,13.546031,6.818096,0.07588488,0.10232081
0.04281382,20.11537,10.079092,0.036088683,0.120427705
0.08045581,23.602892,11.841674,0.15206221,0.14642075
0.052550558,19.322376,9.687464,0.060202543,0.037095748
0.05217841,21.942759,10.997469,0.035466455,0.079576805
0.09650826,17.480232,8.78837,0.06996371,0.064708866
0.10813543,20.07068,10.089408,0.20035557,0.16910614
0.16017686,15.24586,7.7030187,0.15287791,0.23102185
0.05195044,20.538418,10.295184,0.051433213,0.12355851
0.041782226,24.142859,12.09232,0.06219121,0.031069241
0.0034971815,22.436691,11.220095,0.007906414,0.02340324
0.006903008,18.925203,9.466053,0.031069264,0.019327043
0.0035265875,24.426548,12.215037,0.001729294,0.027014436
0.010493275,21.11586,10.563176,0.020961903,0.051909033
0.06493597,17.3272,8.696068,0.060262874,0.045044266
0.031564604,24.160433,12.095999,0.05693592,0.14014883
0.020568661,22.4951,11.257834,0.031258583,0.02567794
0.042329513,16.620136,8.331233,0.049324755,0.054399185
0.15240975,14.894129,7.523269,0.24477424,0.10598207
0.096878655,12.3448925,6.2208858,0.12211925,0.16408081
0.113890775,26.387693,13.2507925,0.15165833,0.22284952
0.020553816,20.9405,10.480527,0.016743805,0.029273158
0.20397644,17.767822,8.985899,0.19852148,0.1311988
0.08002329,17.984179,9.032101,0.08482608,0.08352209
0.20829631,14.983112,7.5957046,0.22168055,0.17287013
0.085682966,17.425184,8.755434,0.13936949,0.14170107
0.034026194,21.018333,10.52618,0.043723594,0.12788083
0.015021516,28.274452,14.144737,0.057014793,0.032479115
