entropy,energy,mc_dropout,ensemble,hybrid
0.13435394,0.61805356,0.001513645,0.02132167,0.23413703
0.098525815,0.044818327,0.0007563755,0.02011919,0.133329
0.1592948,1.3429246,0.0009954274,0.021540731,0.3331072
0.11591948,0.21821348,0.00054456666,0.0056649745,0.17299855
0.15470833,0.19704661,0.00072975457,0.010268062,0.22542015
0.14603376,0.104790896,0.0006518811,0.022149518,0.20512535
0.16559978,0.120757505,0.0009122938,0.0064955205,0.23392269
0.2029018,1.3123866,0.00093106925,0.014212206,0.39144453
0.15831667,0.2730171,0.00059978664,0.01681222,0.23718461
0.09651016,0.024930436,0.0006341487,0.029107362,0.1287501
0.18651423,0.23326606,0.000948593,0.012666702,0.27313936
0.2162771,0.47424647,0.0010958463,0.015311927,0.3360948
0.11442684,0.060402654,0.00075205415,0.016334489,0.15696272
0.09269438,0.1436276,0.00033286586,0.015976667,0.13389912
0.20285477,0.33261052,0.00071273744,0.014699936,0.3047906
0.14116535,0.053412735,0.0006428212,0.009125531,0.19377051
0.10910317,0.10542772,0.0007901788,0.019834831,0.15349036
0.20886621,1.0185212,0.0008293167,0.008930922,0.37382233
0.119766876,0.04021793,0.00021219999,0.0122985765,0.16265327
0.10858153,0.10544294,0.00090162456,0.012815207,0.15276156
0.16253541,0.93666387,0.001794219,0.019771233,0.30173957
0.15837377,0.22399054,0.0007083565,0.014913008,0.23293181
0.15440409,0.14407979,0.0007689446,0.0149077475,0.22031336
0.20165263,0.33152595,0.0013247728,0.026587963,0.30301213
0.15933637,0.40785065,0.0011545718,0.014517412,0.25052786
0.13625833,0.072529584,0.00039691478,0.015657157,0.1885917
0.12698628,0.17017864,0.00084759295,0.022955894,0.1842435
0.17763962,1.2459736,0.0007657409,0.015456259,0.3502161
0.193782,0.6329387,0.00084649026,0.017709792,0.31863317
0.11780445,0.078143865,0.0007054806,0.014996663,0.16325821
0.20163532,0.29396358,0.00085631013,0.018467173,0.2996683
0.2258589,0.58217764,0.0011909008,0.014533967,0.35904476
0.14760809,0.22614785,0.00095404685,0.021945715,0.21805388
0.18899025,0.35075212,0.00065311044,0.014914155,0.28698787
0.08567678,0.09731521,0.0006041005,0.009255812,0.11998381
0.2191366,0.50049865,0.0018439591,0.023329556,0.34241724
0.17265949,0.28332436,0.00040287524,0.01720059,0.25817096
0.14604723,0.05366976,0.0005220771,0.01330249,0.20062634
0.13721582,0.09026713,0.0007672012,0.01935798,0.19149944
0.111448795,0.08931611,0.0003756471,0.021377385,0.15534963
0.094983466,0.27562192,0.001450181,0.013243273,0.14876817
0.12560117,0.04936266,0.00069706887,0.017689899,0.17162761
0.18644603,0.533828,0.0015740097,0.012921348,0.29960617
